"index","x","y","expected value"
"80683","1.665350","0.995533","0.797048"
"80684","1.589673","0.999822","0.797050"
"80685","1.483228","0.996168","0.797053"
"80686","1.551204","0.999808","0.797055"
"80687","1.414201","0.987764","0.797058"
"80688","1.642777","0.997411","0.797060"
"80689","1.862760","0.957680","0.797062"
"80690","1.781189","0.977949","0.797064"
"80691","1.632691","0.998085","0.797067"
"80692","1.710300","0.990285","0.797069"
"80693","1.913509","0.941847","0.797071"
"80694","2.008226","0.905843","0.797072"
"80695","1.966539","0.922710","0.797074"
"80696","2.099004","0.863712","0.797075"
"80697","2.052203","0.886344","0.797076"
"80698","2.051453","0.886692","0.797077"
"80699","2.180969","0.819549","0.797077"
"80700","2.302346","0.744140","0.797076"
"80701","2.338984","0.719171","0.797075"
"80702","2.422533","0.658678","0.797074"
"80703","2.273532","0.763077","0.797073"
"80704","2.371097","0.696491","0.797072"
"80705","2.475826","0.617662","0.797070"
"80706","2.343299","0.716166","0.797069"
"80707","2.362584","0.702575","0.797067"
"80708","2.469756","0.622424","0.797065"
"80709","2.469756","0.622424","0.797063"
"80710","2.363502","0.701921","0.797062"
"80711","2.363502","0.701921","0.797061"
"80712","2.403240","0.673070","0.797059"
"80713","2.411720","0.666775","0.797058"
"80714","2.325487","0.728483","0.797057"
"80715","2.286213","0.754820","0.797056"
"80716","2.340183","0.718337","0.797055"
"80717","2.454746","0.634102","0.797053"
"80718","2.454746","0.634102","0.797051"
"80719","2.352931","0.709411","0.797050"
"80720","2.331584","0.724293","0.797049"
"80721","2.287374","0.754058","0.797048"
"80722","2.267620","0.766884","0.797048"
"80723","2.239986","0.784324","0.797048"
"80724","2.242302","0.782886","0.797048"
"80725","2.246785","0.780089","0.797047"
"80726","2.284786","0.755756","0.797047"
"80727","2.230668","0.790071","0.797047"
"80728","2.133150","0.846002","0.797047"
"80729","2.072914","0.876565","0.797048"
"80730","1.999953","0.909317","0.797050"
"80731","2.005606","0.906950","0.797051"
"80732","2.073920","0.876081","0.797052"
"80733","2.076036","0.875058","0.797053"
"80734","2.151200","0.836242","0.797053"
"80735","2.073087","0.876482","0.797054"
"80736","2.048878","0.887879","0.797055"
"80737","2.093274","0.866586","0.797056"
"80738","2.101189","0.862608","0.797057"
"80739","2.085143","0.870615","0.797058"
"80740","2.153192","0.835147","0.797058"
"80741","2.208802","0.803285","0.797059"
"80742","2.244810","0.781323","0.797058"
"80743","2.061878","0.881823","0.797059"
"80744","2.130554","0.847384","0.797060"
"80745","2.202258","0.807165","0.797060"
"80746","2.191382","0.813538","0.797060"
"80747","2.224126","0.794064","0.797060"
"80748","2.277118","0.760755","0.797060"
"80749","2.173157","0.824000","0.797060"
"80750","2.124509","0.850578","0.797061"
"80751","2.066011","0.879867","0.797062"
"80752","2.142299","0.841089","0.797062"
"80753","1.981223","0.916950","0.797064"
"80754","2.022851","0.899552","0.797065"
"80755","1.820564","0.968970","0.797067"
"80756","1.727569","0.987736","0.797069"
"80757","1.740737","0.985595","0.797072"
"80758","1.805716","0.972533","0.797074"
"80759","2.000856","0.908941","0.797075"
"80760","1.983187","0.916165","0.797077"
"80761","2.054204","0.885416","0.797078"
"80762","2.117857","0.854057","0.797078"
"80763","2.065723","0.880004","0.797079"
"80764","2.101091","0.862658","0.797080"
"80765","2.041700","0.891159","0.797081"
"80766","2.175489","0.822677","0.797082"
"80767","2.145314","0.839455","0.797082"
"80768","2.104254","0.861054","0.797083"
"80769","2.120150","0.852862","0.797083"
"80770","2.299863","0.745796","0.797083"
"80771","2.312496","0.737321","0.797082"
"80772","2.410719","0.667520","0.797080"
"80773","2.378617","0.691075","0.797079"
"80774","2.352868","0.709455","0.797078"
"80775","2.354325","0.708428","0.797077"
"80776","2.354325","0.708428","0.797076"
"80777","2.290230","0.752179","0.797075"
"80778","2.235089","0.787353","0.797075"
"80779","2.198956","0.809110","0.797075"
"80780","2.130512","0.847406","0.797076"
"80781","2.041578","0.891214","0.797077"
"80782","2.097372","0.864533","0.797078"
"80783","2.070755","0.877602","0.797079"
"80784","1.837492","0.964647","0.797081"
"80785","1.864611","0.957146","0.797083"
"80786","1.865005","0.957032","0.797085"
"80787","1.767723","0.980672","0.797087"
"80788","1.748843","0.984192","0.797089"
"80789","1.852141","0.960683","0.797091"
"80790","1.686905","0.993267","0.797093"
"80791","1.743874","0.985059","0.797096"
"80792","1.609363","0.999256","0.797098"
"80793","1.435949","0.990922","0.797101"
"80794","1.583994","0.999913","0.797103"
"80795","1.652245","0.996685","0.797106"
"80796","1.691551","0.992718","0.797108"
"80797","1.555632","0.999885","0.797110"
"80798","1.574152","0.999994","0.797113"
"80799","1.589073","0.999833","0.797116"
"80800","1.566702","0.999992","0.797118"
"80801","1.703479","0.991211","0.797120"
"80802","1.554543","0.999868","0.797123"
"80803","1.534023","0.999324","0.797125"
"80804","1.539454","0.999509","0.797128"
"80805","1.602017","0.999513","0.797130"
"80806","1.616405","0.998960","0.797133"
"80807","1.731447","0.987123","0.797135"
"80808","1.625874","0.998484","0.797138"
"80809","1.643072","0.997389","0.797140"
"80810","1.518968","0.998657","0.797142"
"80811","1.593272","0.999747","0.797145"
"80812","1.541587","0.999573","0.797147"
"80813","1.533785","0.999315","0.797150"
"80814","1.580065","0.999957","0.797152"
"80815","1.514430","0.998412","0.797155"
"80816","1.597105","0.999654","0.797157"
"80817","1.818215","0.969548","0.797159"
"80818","1.721545","0.988659","0.797162"
"80819","1.777296","0.978755","0.797164"
"80820","1.699685","0.991705","0.797166"
"80821","1.868746","0.955940","0.797168"
"80822","1.797569","0.974397","0.797170"
"80823","1.939600","0.932759","0.797172"
"80824","1.869086","0.955840","0.797174"
"80825","1.878581","0.953007","0.797176"
"80826","1.746303","0.984638","0.797178"
"80827","1.778323","0.978543","0.797180"
"80828","1.669231","0.995159","0.797183"
"80829","1.637766","0.997758","0.797185"
"80830","1.768914","0.980439","0.797187"
"80831","1.630808","0.998200","0.797190"
"80832","1.517457","0.998578","0.797192"
"80833","1.476439","0.995552","0.797195"
"80834","1.495608","0.997175","0.797197"
"80835","1.395077","0.984601","0.797199"
"80836","1.400107","0.985468","0.797202"
"80837","1.403081","0.985969","0.797204"
"80838","1.364197","0.978734","0.797206"
"80839","1.395675","0.984705","0.797209"
"80840","1.258093","0.951505","0.797210"
"80841","1.203414","0.933271","0.797212"
"80842","1.260576","0.952266","0.797214"
"80843","1.501991","0.997634","0.797216"
"80844","1.522868","0.998852","0.797219"
"80845","1.755936","0.982911","0.797221"
"80846","1.892081","0.948830","0.797223"
"80847","1.853041","0.960433","0.797225"
"80848","1.916221","0.940932","0.797227"
"80849","1.862612","0.957723","0.797229"
"80850","1.921149","0.939252","0.797230"
"80851","1.963875","0.923734","0.797232"
"80852","1.920176","0.939585","0.797234"
"80853","1.952747","0.927939","0.797235"
"80854","2.001977","0.908473","0.797237"
"80855","1.898579","0.946758","0.797239"
"80856","1.775228","0.979177","0.797241"
"80857","1.898784","0.946692","0.797243"
"80858","1.903589","0.945134","0.797245"
"80859","1.942403","0.931745","0.797246"
"80860","2.044655","0.889814","0.797247"
"80861","2.155127","0.834081","0.797248"
"80862","2.101053","0.862677","0.797249"
"80863","2.098350","0.864041","0.797250"
"80864","2.124445","0.850612","0.797250"
"80865","2.227854","0.791793","0.797250"
"80866","2.379128","0.690706","0.797249"
"80867","2.389364","0.683268","0.797247"
"80868","2.264930","0.768608","0.797247"
"80869","2.125485","0.850065","0.797248"
"80870","2.126239","0.849667","0.797248"
"80871","2.252812","0.776303","0.797248"
"80872","2.184884","0.817299","0.797248"
"80873","2.141829","0.841344","0.797249"
"80874","2.133219","0.845966","0.797250"
"80875","2.126278","0.849647","0.797250"
"80876","1.978631","0.917982","0.797252"
"80877","2.006613","0.906526","0.797253"
"80878","1.936619","0.933830","0.797255"
"80879","2.121188","0.852320","0.797256"
"80880","2.105437","0.860452","0.797256"
"80881","2.089723","0.868352","0.797257"
"80882","2.120970","0.852434","0.797258"
"80883","2.231804","0.789374","0.797258"
"80884","2.260638","0.771347","0.797258"
"80885","2.284055","0.756233","0.797257"
"80886","2.326132","0.728042","0.797256"
"80887","2.291999","0.751012","0.797256"
"80888","2.179075","0.820633","0.797256"
"80889","2.357589","0.706120","0.797255"
"80890","2.301645","0.744608","0.797254"
"80891","2.354840","0.708064","0.797253"
"80892","2.347637","0.713132","0.797252"
"80893","2.241547","0.783356","0.797252"
"80894","2.154333","0.834519","0.797253"
"80895","2.232808","0.788757","0.797252"
"80896","2.321328","0.731326","0.797252"
"80897","2.270203","0.765225","0.797251"
"80898","2.213998","0.800180","0.797251"
"80899","2.189789","0.814464","0.797252"
"80900","2.288522","0.753304","0.797251"
"80901","2.335077","0.721881","0.797250"
"80902","2.424464","0.657223","0.797248"
"80903","2.451397","0.636688","0.797247"
"80904","2.470357","0.621954","0.797244"
"80905","2.470357","0.621954","0.797242"
"80906","2.480218","0.614202","0.797240"
"80907","2.402432","0.673668","0.797238"
"80908","2.545126","0.561723","0.797236"
"80909","2.574757","0.536965","0.797232"
"80910","2.574757","0.536965","0.797229"
"80911","2.590201","0.523873","0.797226"
"80912","2.582835","0.530133","0.797222"
"80913","2.598835","0.516499","0.797219"
"80914","2.567697","0.542908","0.797216"
"80915","2.601981","0.513803","0.797212"
"80916","2.621929","0.496588","0.797209"
"80917","2.687373","0.438761","0.797204"
"80918","2.748229","0.383298","0.797199"
"80919","2.783424","0.350560","0.797194"
"80920","2.961864","0.178763","0.797186"
"80921","3.033952","0.107433","0.797178"
"80922","3.102913","0.038670","0.797168"
"80923","3.105756","0.035829","0.797159"
"80924","3.105756","0.035829","0.797149"
"80925","3.012441","0.128793","0.797141"
"80926","3.012441","0.128793","0.797133"
"80927","2.965678","0.175009","0.797125"
"80928","2.835267","0.301557","0.797119"
"80929","2.829021","0.307507","0.797113"
"80930","2.829021","0.307507","0.797107"
"80931","2.829021","0.307507","0.797101"
"80932","2.699061","0.428228","0.797097"
"80933","2.711988","0.416512","0.797092"
"80934","2.782398","0.351521","0.797086"
"80935","2.756867","0.375305","0.797081"
"80936","2.719999","0.409215","0.797076"
"80937","2.871567","0.266756","0.797070"
"80938","2.943891","0.196416","0.797063"
"80939","3.000712","0.140415","0.797054"
"80940","2.786869","0.347332","0.797049"
"80941","2.610066","0.506850","0.797045"
"80942","2.759572","0.372797","0.797040"
"80943","2.644038","0.477278","0.797036"
"80944","2.715232","0.413560","0.797031"
"80945","2.814085","0.321684","0.797026"
"80946","2.873031","0.265345","0.797019"
"80947","2.722310","0.407106","0.797014"
"80948","2.852077","0.285488","0.797008"
"80949","2.923254","0.216608","0.797001"
"80950","2.923254","0.216608","0.796994"
"80951","2.923073","0.216784","0.796986"
"80952","2.724093","0.405476","0.796982"
"80953","2.944563","0.195757","0.796974"
"80954","2.876021","0.262461","0.796968"
"80955","2.706805","0.421218","0.796963"
"80956","2.539255","0.566571","0.796960"
"80957","2.514031","0.587173","0.796957"
"80958","2.685147","0.440760","0.796953"
"80959","2.784534","0.349519","0.796948"
"80960","2.768489","0.364508","0.796942"
"80961","2.853026","0.284579","0.796936"
"80962","2.680457","0.444966","0.796932"
"80963","2.615331","0.502305","0.796928"
"80964","2.617584","0.500355","0.796924"
"80965","2.821012","0.315117","0.796918"
"80966","3.009797","0.131414","0.796910"
"80967","3.009797","0.131414","0.796902"
"80968","2.925294","0.214616","0.796895"
"80969","2.891868","0.247137","0.796888"
"80970","2.881128","0.257529","0.796881"
"80971","2.929401","0.210603","0.796874"
"80972","2.909579","0.229937","0.796867"
"80973","2.786702","0.347488","0.796861"
"80974","2.822499","0.313706","0.796856"
"80975","2.765302","0.367473","0.796850"
"80976","2.765302","0.367473","0.796845"
"80977","2.680427","0.444992","0.796841"
"80978","2.707362","0.420712","0.796836"
"80979","2.816085","0.319790","0.796830"
"80980","2.702783","0.424862","0.796825"
"80981","2.916359","0.223334","0.796818"
"80982","3.009045","0.132160","0.796810"
"80983","3.009045","0.132160","0.796802"
"80984","2.971789","0.168989","0.796794"
"80985","2.971789","0.168989","0.796786"
"80986","2.971789","0.168989","0.796779"
"80987","2.918560","0.221189","0.796772"
"80988","2.865427","0.272669","0.796765"
"80989","2.971960","0.168820","0.796757"
"80990","3.012549","0.128686","0.796749"
"80991","2.819028","0.317000","0.796743"
"80992","2.844456","0.292784","0.796737"
"80993","2.906081","0.233341","0.796730"
"80994","2.719983","0.409230","0.796725"
"80995","2.731738","0.398476","0.796720"
"80996","2.618821","0.499284","0.796717"
"80997","2.611392","0.505706","0.796713"
"80998","2.482287","0.612568","0.796711"
"80999","2.415467","0.663977","0.796709"
"81000","2.415467","0.663977","0.796708"
"81001","2.507862","0.592155","0.796705"
"81002","2.511099","0.589543","0.796703"
"81003","2.511099","0.589543","0.796700"
"81004","2.470989","0.621459","0.796698"
"81005","2.678075","0.447098","0.796694"
"81006","2.741254","0.389730","0.796688"
"81007","2.856814","0.280945","0.796682"
"81008","2.856814","0.280945","0.796676"
"81009","2.610194","0.506740","0.796672"
"81010","2.797184","0.337640","0.796667"
"81011","2.781246","0.352599","0.796661"
"81012","2.781246","0.352599","0.796656"
"81013","2.877330","0.261198","0.796649"
"81014","3.035855","0.105540","0.796640"
"81015","2.932841","0.207239","0.796633"
"81016","2.932841","0.207239","0.796626"
"81017","2.932841","0.207239","0.796619"
"81018","2.926408","0.213528","0.796611"
"81019","2.774530","0.358875","0.796606"
"81020","2.774530","0.358875","0.796601"
"81021","2.817245","0.318691","0.796595"
"81022","2.793671","0.340945","0.796589"
"81023","2.793671","0.340945","0.796583"
"81024","2.475097","0.618235","0.796581"
"81025","2.608995","0.507773","0.796578"
"81026","2.729762","0.400288","0.796573"
"81027","2.810292","0.325273","0.796567"
"81028","2.707203","0.420857","0.796562"
"81029","2.747127","0.384315","0.796557"
"81030","2.796529","0.338257","0.796552"
"81031","2.796529","0.338257","0.796546"
"81032","2.796529","0.338257","0.796540"
"81033","2.796529","0.338257","0.796535"
"81034","2.573297","0.538196","0.796531"
"81035","2.620777","0.497588","0.796528"
"81036","2.702713","0.424925","0.796523"
"81037","2.702713","0.424925","0.796518"
"81038","2.624291","0.494536","0.796515"
"81039","2.604236","0.511867","0.796511"
"81040","2.574490","0.537190","0.796508"
"81041","2.608500","0.508200","0.796504"
"81042","2.427577","0.654874","0.796503"
"81043","2.427577","0.654874","0.796501"
"81044","2.245307","0.781012","0.796501"
"81045","2.183115","0.818317","0.796501"
"81046","2.044722","0.889784","0.796502"
"81047","2.031096","0.895919","0.796503"
"81048","2.012375","0.904078","0.796505"
"81049","2.094360","0.866043","0.796505"
"81050","2.022504","0.899703","0.796507"
"81051","2.017191","0.902009","0.796508"
"81052","2.019448","0.901033","0.796509"
"81053","1.953982","0.927478","0.796511"
"81054","1.904492","0.944838","0.796513"
"81055","2.006364","0.906631","0.796514"
"81056","2.026188","0.898089","0.796515"
"81057","1.942514","0.931705","0.796517"
"81058","1.869653","0.955674","0.796519"
"81059","1.855239","0.959818","0.796521"
"81060","1.772841","0.979658","0.796523"
"81061","1.726169","0.987954","0.796526"
"81062","1.765940","0.981020","0.796528"
"81063","1.861084","0.958162","0.796530"
"81064","1.837779","0.964571","0.796532"
"81065","1.881459","0.952131","0.796534"
"81066","1.930087","0.936146","0.796536"
"81067","1.930087","0.936146","0.796537"
"81068","1.922436","0.938809","0.796539"
"81069","1.962626","0.924212","0.796541"
"81070","1.892868","0.948582","0.796542"
"81071","1.844738","0.962712","0.796544"
"81072","2.001198","0.908798","0.796546"
"81073","2.129741","0.847815","0.796546"
"81074","2.209884","0.802640","0.796547"
"81075","2.280195","0.758754","0.796546"
"81076","2.391843","0.681455","0.796545"
"81077","2.427622","0.654840","0.796543"
"81078","2.369440","0.697679","0.796542"
"81079","2.349536","0.711799","0.796541"
"81080","2.349536","0.711799","0.796539"
"81081","2.366856","0.699528","0.796538"
